Mes;Dia;Fecha;Hora;Temp externa (°C);Max temp (°C);Min Temp (°C);HR% Ext;Punto Rocio;Velocidad Viento;Direccion Viento;Wind Run;Hi Speed;Hi Dir;Wind Chill;Heat Index;THW Index;THSW Index;Presion Bar (milibar);LLUVIA (mm);tasa lluvia;Radiacion Solar (W/m2);Energía Solar (langleys);Hi Solar Rad;UV Index;UV Dose;Hi UV;Heat D-D;Cool D-D;Temp  interior;HR% int;Punto Rocio int;Heat index int;EMC;In Air Density;ET (mm);Wind Samp;Wind TX;ISS Recept;Arc Int
Noviembre;10;10/11/2017;3:00;24,6;25,1;24,6;87;22,3;0;---;0;0;---;24,6;26,6;26,6;25,8;1007,7;0;0;0;0;0;0;0;0;0;0,262;25,7;71;20;26,9;13,12;11.482;0,0254;1275;5;100;60
Noviembre;10;10/11/2017;4:00;24,3;24,6;24,2;87;22;0;---;0;0;---;24,3;26,1;26,1;25,4;1008,2;0;0;0;0;0;0;0;0;0;0,248;25,4;72;20;26,7;13,38;11.496;0,0254;1277;5;100;60
Noviembre;10;10/11/2017;5:00;24,2;24,3;24,2;88;22,1;0;---;0;0;---;24,2;26,1;26,1;25,3;1008,8;0;0;0;0;0;0;0;0;0;0,245;25,3;72;19,9;26,6;13,39;11.509;0;1279;5;100;60
Noviembre;10;10/11/2017;6:00;24,7;24,7;24,3;88;22,6;0;---;0;0;---;24,7;26,7;26,7;26,3;1009,8;0,254;0;25;2,15;69;0;0;0;0;0,266;25,3;73;20,1;26,6;13,7;11.520;0,0254;1273;5;100;60
Noviembre;10;10/11/2017;7:00;25,5;25,5;24,7;86;23;0;---;0;0;---;25,5;27,8;27,8;28,7;1010,2;0;0;112;9,63;216;0,6;0,26;1,4;0;0,299;25,6;73;20,4;26,9;13,69;11.509;0,0762;1272;5;100;60
Noviembre;10;10/11/2017;8:00;27,8;27,8;25,5;80;24,1;0;SE;0;2,2;SE;27,8;31,8;31,8;36;1010,4;0;0;233;20,04;526;2,5;1,07;4,7;0;0,396;24,1;48;12,4;24,1;8,94;11.678;0,1778;1271;5;100;60
Noviembre;10;10/11/2017;9:00;29,7;29,7;27,8;75;24,8;0,4;ESE;1,61;2,7;SE;29,7;35,3;35,3;41,9;1009,9;0;0;597;51,35;958;5,9;2,53;8,4;0;0,472;24;42;10,3;23,7;7,95;11.699;0,381;1270;5;100;60
Noviembre;10;10/11/2017;10:00;30,7;30,7;29,4;73;25,3;0;E;0;2,2;SE;30,7;37,3;37,3;42,8;1009,1;0;0;478;41,11;1000;7,2;3,09;10,7;0;0,514;24,4;41;10,3;24;7,75;11.672;0,3556;1272;5;100;60
Noviembre;10;10/11/2017;11:00;32,5;32,5;30,5;68;25,8;0,4;SE;1,61;2,7;W;32,5;41,2;41,2;47,9;1007,8;0;0;858;73,8;1174;10;4,29;11,8;0;0,59;25,2;37;9,4;24,6;7,2;11.637;0,5588;1267;5;100;60
Noviembre;10;10/11/2017;12:00;32,9;33;31,9;68;26,2;0,4;W;1,61;2,2;SSE;32,9;42,4;42,4;49,4;1006,9;0;0;870;74,83;1169;9,8;4,2;12,2;0;0,606;25,8;36;9,6;25,1;6,98;11.602;0,5588;1263;5;100;60
Noviembre;10;10/11/2017;13:00;31,8;33,2;31,8;69;25,4;0,4;W;1,61;2,7;E;31,8;39,1;39,1;45,5;1005,7;0;0;614;52,81;909;6,9;2,96;9,8;0;0,56;26,2;37;10,3;25,6;7,17;11.565;0,4318;1267;5;100;60
Noviembre;10;10/11/2017;14:00;29,1;31,8;29,1;80;25,3;0,4;WSW;1,61;2,7;W;29,1;35,1;35,1;37,7;1005,3;3,302;1,52;217;18,66;394;2;0,86;3,6;0;0,447;25,9;38;10,5;25,3;7,28;11.570;0,1778;1277;5;100;60
Noviembre;10;10/11/2017;15:00;25,8;29,1;25,8;81;22,3;0,4;NNE;1,61;2,7;S;25,8;27,8;27,8;29,2;1006,2;5,334;6,3;117;10,06;336;0,7;0,3;1,9;0;0,31;26,1;49;14,6;26,2;8,97;11.526;0,0762;1264;5;100;60
Noviembre;10;10/11/2017;16:00;23,9;25,7;23,9;81;20,5;0,4;N;1,61;2,2;NNE;23,9;25,4;25,4;25,2;1007,6;8,89;2,7;19;1,63;26;0;0;0;0;0,234;25,4;45;12,6;25,2;8,39;11.591;0,0254;1267;5;100;60
Noviembre;10;10/11/2017;17:00;24,1;24,1;23,8;83;21;0;WSW;0;0,4;WSW;24,1;25,7;25,7;25,3;1007,3;3,81;0,75;7;0,6;16;0;0;0;0;0,238;26;54;16;26,3;9,77;11.525;0;1275;5;100;60
Noviembre;10;10/11/2017;18:00;24,1;24,1;23,9;84;21,2;0;WSW;0;0,4;WSW;24,1;25,7;25,7;25;1007,8;0,254;0;0;0;0;0;0;0;0;0,238;25,9;59;17,3;26,4;10,61;11.517;0,0254;1275;5;100;60
Noviembre;10;10/11/2017;19:00;24,2;24,3;24,1;86;21,7;0;---;0;0;---;24,2;26;26;25,3;1008,6;0;0;0;0;0;0;0;0;0;0,245;25,7;61;17,6;26,2;10,99;11.531;0,0254;1278;5;100;60
Noviembre;10;10/11/2017;20:00;24,2;24,3;24,1;86;21,7;0;---;0;0;---;24,2;25,9;25,9;25,2;1008,8;0;0;0;0;0;0;0;0;0;0,243;25,4;63;17,9;26,1;11,39;11.537;0,0254;1276;5;100;60
Noviembre;10;10/11/2017;21:00;24,1;24,3;24,1;86;21,6;0;---;0;0;---;24,1;25,9;25,9;25,2;1009;0;0;0;0;0;0;0;0;0;0,241;25,3;65;18,2;26,1;11,8;11.540;0,0254;1274;5;100;60
Noviembre;10;10/11/2017;22:00;23,8;24,2;23,8;86;21,3;0;---;0;0;---;23,8;25,4;25,4;24,7;1008,9;0;0;0;0;0;0;0;0;0;0,227;25,2;66;18,4;26;12;11.542;0,0254;1232;5;99;60
Noviembre;10;10/11/2017;23:00;23,6;23,8;23,6;86;21,1;0;---;0;0;---;23,6;25;25;24,2;1008,4;0;0;0;0;0;0;0;0;0;0,218;24,9;67;18,4;25,8;12,21;11.544;0,0254;1273;5;100;60
Noviembre;11;11/11/2017;0:00;23,4;23,6;23,4;87;21,1;0;---;0;0;---;23,4;24,7;24,7;23,9;1007,6;0;0;0;0;0;0;0;0;0;0,211;24,7;67;18,2;25,6;12,22;11.546;0,0254;1273;5;100;60
Noviembre;11;11/11/2017;1:00;23,3;23,4;23,2;87;21;0;---;0;0;---;23,3;24,6;24,6;23,8;1007,4;0;0;0;0;0;0;0;0;0;0,208;24,6;69;18,5;25,6;12,7;11.543;0,0254;1272;5;100;60
Noviembre;11;11/11/2017;2:00;23,4;23,4;23,2;88;21,3;0;---;0;0;---;23,4;24,8;24,8;24,1;1007,4;0;0;0;0;0;0;0;0;0;0,213;24,6;70;18,7;25,6;12,93;11.542;0,0254;1273;5;100;60
Noviembre;11;11/11/2017;3:00;23,4;23,6;23,4;88;21,3;0;---;0;0;---;23,4;24,8;24,8;24,1;1007,4;0,254;0;0;0;0;0;0;0;0;0,213;24,3;70;18,5;25,3;12,93;11.554;0;1273;5;100;60
Noviembre;11;11/11/2017;4:00;23,4;23,5;23,4;88;21,3;0;---;0;0;---;23,4;24,7;24,7;24;1007,6;0;0;0;0;0;0;0;0;0;0,211;24,3;71;18,7;25,4;13,22;11.553;0;1274;5;100;60
Noviembre;11;11/11/2017;5:00;23;23,4;23;88;20,9;0;WSW;0;0,4;WSW;23;24,3;24,3;23,5;1007,9;0;0;0;0;0;0;0;0;0;0,194;24,2;72;18,9;25,3;13,51;11.559;0;1269;5;100;60
Noviembre;11;11/11/2017;6:00;23,8;23,8;23;88;21,7;0;WSW;0;0,4;WSW;23,8;25,5;25,5;25,2;1008,9;0;0;27;2,32;54;0;0;0;0;0,227;24,2;72;18,9;25,3;13,51;11.571;0,0254;1268;5;100;60
Noviembre;11;11/11/2017;7:00;25,3;25,3;23,8;83;22,2;0;WSW;0;0,4;WSW;25,3;27,3;27,3;28,1;1008,9;0;0;104;8,95;295;0,6;0,26;1,3;0;0,292;24,4;72;19,1;25,6;13,49;11.559;0,0762;1258;5;100;60
Noviembre;11;11/11/2017;8:00;27,4;27,4;25,3;79;23,4;0;WSW;0;0,9;WSW;27,4;30,6;30,6;34,9;1009;0;0;241;20,73;392;2,3;0,99;3,8;0;0,377;25,1;71;19,4;26,2;13,17;11.531;0,1524;1261;5;100;60
Noviembre;11;11/11/2017;9:00;29,9;29,9;27,4;72;24,3;0;WSW;0;1,8;WSW;29,9;35,4;35,4;42,5;1008,8;0;0;646;55,56;816;6,1;2,61;7,6;0;0,484;26,2;70;20,3;27,4;12,87;11.471;0,4064;1265;5;100;60
Noviembre;11;11/11/2017;10:00;31,8;31,8;29,9;69;25,4;0,4;ESE;1,61;2,7;ESE;31,8;39,1;39,1;45,8;1008,3;0;0;797;68,55;983;8,8;3,77;10,1;0;0,56;27,6;70;21,6;29,8;12,75;11.386;0,5334;1272;5;100;60
Noviembre;11;11/11/2017;11:00;32,3;32,5;31,7;70;26,2;0;WSW;0;2,7;SSE;32,3;41,3;41,3;48,4;1007,3;0;0;798;68,64;1104;9,2;3,94;10,9;0;0,583;28,9;69;22,7;32,7;12,39;11.305;0,508;1254;5;100;60
Noviembre;11;11/11/2017;12:00;32,9;32,9;31,6;66;25,7;0,4;NW;1,61;1,8;NW;32,9;41,8;41,8;48,4;1006,3;0;0;647;55,65;1062;7,8;3,34;10,6;0;0,609;30;69;23,7;34,9;12,35;11.234;0,4572;1278;5;100;60
Noviembre;11;11/11/2017;13:00;32,9;33,5;32,4;65;25,4;0,4;WSW;1,61;2,7;NW;32,9;41,2;41,2;48,2;1005,4;0;0;754;64,85;1055;6,8;2,91;9,4;0;0,606;31,1;69;24,7;36,9;12,35;11.163;0,508;1274;5;100;60
Noviembre;11;11/11/2017;14:00;26,9;32,8;26,9;80;23,1;0,4;NNE;1,61;2,7;NW;26,9;29,6;29,6;32,1;1005,5;14,986;2,24;211;18,15;631;2;0,86;3,9;0;0,356;31,2;69;24,8;37,2;12,35;11.159;0,1524;1268;5;100;60
Noviembre;11;11/11/2017;15:00;27,1;27,1;26,3;79;23,1;0,4;NNE;1,61;1,3;NNE;27,1;29,8;29,8;31,5;1005;9,398;2,27;137;11,78;188;1;0,43;1,1;0;0,363;30,1;71;24,3;35,6;12,85;11.203;0,1016;1270;5;100;60
Noviembre;11;11/11/2017;16:00;26,4;27,2;26,3;80;22,7;0;NNE;0;0,4;NNE;26,4;28,7;28,7;29,5;1005,1;0;0;67;5,76;79;0,3;0,13;0,6;0;0,336;29,3;71;23,5;33,7;12,86;11.252;0,0508;1277;5;100;60
Noviembre;11;11/11/2017;17:00;25,8;26,4;25,8;79;21,9;0;---;0;0;---;25,8;27,7;27,7;27,4;1005,5;0;0;13;1,12;37;0;0;0;0;0,31;28,6;72;23,1;32,4;13,25;11.289;0,0254;1272;5;100;60
Noviembre;11;11/11/2017;18:00;25,6;25,8;25,6;79;21,6;0;---;0;0;---;25,6;27,3;27,3;26,6;1006;0;0;0;0;0;0;0;0;0;0,301;27,9;72;22,4;30,8;13,25;11.332;0,0254;1260;5;100;60
Noviembre;11;11/11/2017;19:00;25,2;25,6;25,2;80;21,5;0;---;0;0;---;25,2;26,9;26,9;26,1;1007;0;0;0;0;0;0;0;0;0;0,285;27,5;73;22,2;30;13,62;11.364;0,0254;1245;5;100;60
Noviembre;11;11/11/2017;20:00;24,8;25,2;24,8;80;21,1;0;---;0;0;---;24,8;26,5;26,5;25,7;1007,5;0;0;0;0;0;0;0;0;0;0,271;27,1;73;21,8;29,2;13,64;11.394;0,0254;1246;5;100;60
Noviembre;11;11/11/2017;21:00;24,4;24,8;24,4;81;21;0;---;0;0;---;24,4;26,1;26,1;25,3;1007,5;0;0;0;0;0;0;0;0;0;0,255;26,6;74;21,6;28,5;13,95;11.416;0,0254;1268;5;100;60
Noviembre;11;11/11/2017;22:00;24,4;24,4;24,1;82;21,1;0;---;0;0;---;24,4;26,1;26,1;25,3;1007;0;0;0;0;0;0;0;0;0;0,252;26,3;74;21,3;27,9;13,96;11.429;0,0254;1253;5;100;60
Noviembre;11;11/11/2017;23:00;24,5;24,6;24,4;83;21,4;0;---;0;0;---;24,5;26,2;26,2;25,4;1007;0;0;0;0;0;0;0;0;0;0,257;26,1;75;21,3;27,8;14,35;11.434;0,0254;1238;5;99,5;60
Noviembre;12;12/11/2017;0:00;24,4;24,6;24,4;84;21,6;0;---;0;0;---;24,4;26,2;26,2;25,4;1006,5;0;0;0;0;0;0;0;0;0;0,255;26;75;21,2;27,6;14,35;11.434;0,0254;1249;5;100;60
Noviembre;12;12/11/2017;1:00;23,9;24,4;23,9;84;21;0;---;0;0;---;23,9;25,5;25,5;24,7;1005,9;0;0;0;0;0;0;0;0;0;0,231;25,8;75;21;27,3;14,35;11.439;0,0254;1263;5;100;60
Noviembre;12;12/11/2017;2:00;23,7;23,9;23,7;84;20,9;0;---;0;0;---;23,7;25,2;25,2;24,4;1006;0;0;0;0;0;0;0;0;0;0,225;25,6;76;21;27,1;14,65;11.449;0,0254;1218;5;97,9;60
Noviembre;12;12/11/2017;3:00;23,3;23,7;23,3;84;20,4;0;---;0;0;---;23,3;24,4;24,4;23,7;1005,9;0;0;0;0;0;0;0;0;0;0,206;25,3;76;20,8;26,8;14,65;11.460;0,0254;1242;5;99,8;60
Noviembre;12;12/11/2017;4:00;23,2;23,3;23,2;85;20,6;0;---;0;0;---;23,2;24,4;24,4;23,7;1006,1;0;0;0;0;0;0;0;0;0;0,204;25,2;76;20,6;26,6;14,65;11.472;0,0254;1239;5;99,6;60
Noviembre;12;12/11/2017;5:00;23,1;23,2;23,1;86;20,6;0;---;0;0;---;23,1;24,3;24,3;23,6;1007,3;0;0;0;0;5;0;0;0;0;0,199;25,1;76;20,5;26,5;14,65;11.491;0;1244;5;100;60
Noviembre;12;12/11/2017;6:00;23,7;23,7;23;86;21,2;0;---;0;0;---;23,7;25,2;25,2;24,7;1007,9;0;0;21;1,81;33;0;0;0;0;0,222;24,8;77;20,5;26,3;14,95;11.507;0,0254;1244;5;100;60
Noviembre;12;12/11/2017;7:00;25,7;25,7;23,6;81;22,2;0;N;0;0,9;N;25,7;27,8;27,8;27,9;1008,5;0;0;62;5,33;195;0,2;0,09;0,9;0;0,308;25,1;77;20,7;26,6;14,95;11.503;0,0508;1258;5;100;60
Noviembre;12;12/11/2017;8:00;28,2;28,2;25,7;77;23,8;0;N;0;0,9;N;28,2;32,2;32,2;35,2;1008,6;0;0;164;14,11;573;1,9;0,81;4,1;0;0,41;25,7;76;21,1;27,2;14,65;11.473;0,1016;1270;5;100;60
Noviembre;12;12/11/2017;9:00;30,7;30,9;28,2;68;24,1;0;SE;0;2,2;SE;30,7;36,2;36,2;43,6;1008,3;0;0;662;56,94;733;5,9;2,53;7,5;0;0,516;26,8;74;21,8;28,9;13,94;11.412;0,4318;1257;5;100;60
Noviembre;12;12/11/2017;10:00;32,3;32,3;30,7;65;24,9;0,4;WSW;1,61;1,8;WSW;32,3;39,7;39,7;46,3;1007,8;0;0;787;67,69;851;8,6;3,69;9,7;0;0,583;28,3;73;23;31,8;13,59;11.330;0,5334;1268;5;100;60
Noviembre;12;12/11/2017;11:00;32,5;32,8;32,1;68;25,8;0,4;W;1,61;2,2;NNW;32,5;41,2;41,2;47,7;1006,9;0;0;867;74,57;960;9,6;4,11;10,2;0;0,59;29,8;71;24;34,8;12,85;11.244;0,5842;1268;5;100;60
Noviembre;12;12/11/2017;12:00;33,2;33,2;32,2;68;26,5;0,4;WSW;1,61;2,7;WSW;33,2;43,4;43,4;49,6;1005,8;0;0;566;48,68;949;7,3;3,13;10;0;0,62;30,7;71;24,9;36,9;12,85;11.177;0,4064;1254;5;100;60
Noviembre;12;12/11/2017;13:00;32,8;33,5;32,3;71;26,8;0,9;WSW;3,22;3,1;NW;32,8;43,3;43,3;49,9;1004,9;0;0;654;56,25;904;6,7;2,87;9;0;0,602;31,6;71;25,7;39;12,85;11.120;0,4572;1268;5;100;60
Noviembre;12;12/11/2017;14:00;28,7;33,4;28,7;80;24,9;0,9;NNE;3,22;3,1;WSW;28,7;34,1;34,1;40,9;1004,6;3,81;1,26;725;62,36;900;4,5;1,93;6,1;0;0,431;32,1;70;25,9;40,4;12,55;11.093;0,508;1263;5;100;60
Noviembre;12;12/11/2017;15:00;29,4;29,4;28,6;79;25,4;0;NE;0;0,9;NE;29,4;35,6;35,6;37,4;1004,2;0;0;145;12,47;272;1,5;0,64;2,3;0;0,463;31,6;70;25,4;38,7;12,55;11.116;0,1016;1256;5;100;60
Noviembre;12;12/11/2017;16:00;28,8;29,6;28,8;78;24,6;0;---;0;0;---;28,8;34,2;34,2;34,7;1004,5;0;0;48;4,13;105;0,3;0,13;1;0;0,438;30,7;72;25,1;37,1;13,2;11.157;0,0254;1257;5;100;60
Noviembre;12;12/11/2017;17:00;27,7;28,9;27,7;76;23,1;0;---;0;0;---;27,7;30,9;30,9;30,5;1005;0;0;6;0,52;23;0;0;0;0;0,391;30;73;24,6;35,7;13,53;11.199;0;1248;5;100;60
Noviembre;12;12/11/2017;18:00;27,1;27,8;27,1;77;22,7;0;---;0;0;---;27,1;29,7;29,7;29,1;1005,7;0;0;0;0;0;0;0;0;0;0,366;29,3;74;24,2;34,3;13,86;11.245;0,0254;1242;5;99,8;60
Noviembre;12;12/11/2017;19:00;26,6;27,1;26,6;79;22,7;0;---;0;0;---;26,6;29;29;28,3;1006,1;0;0;0;0;0;0;0;0;0;0,345;28,7;74;23,6;33,1;13,88;11.281;0,0254;1257;5;100;60
Noviembre;12;12/11/2017;20:00;25,8;26,6;25,8;78;21,6;0;---;0;0;---;25,8;27,6;27,6;26,8;1006,7;0;0;0;0;0;0;0;0;0;0,31;28,3;75;23,4;32,1;14,29;11.308;0,0254;1261;5;100;60
Noviembre;12;12/11/2017;21:00;25,4;25,8;25,4;79;21,5;0;---;0;0;---;25,4;27,2;27,2;26,5;1007,2;0;0;0;0;0;0;0;0;0;0,296;27,8;75;23;31;14,31;11.339;0,0254;1264;5;100;60
Noviembre;12;12/11/2017;22:00;25,4;25,6;25,4;79;21,5;0;---;0;0;---;25,4;27,1;27,1;26,4;1007;0;0;0;0;0;0;0;0;0;0,294;27,5;76;22,9;30,4;14,62;11.352;0,0254;1247;5;100;60
Noviembre;12;12/11/2017;23:00;25,2;25,4;25,1;78;21,1;0;---;0;0;---;25,2;26,8;26,8;26;1007;0;0;0;0;0;0;0;0;0;0,285;27,2;76;22,6;29,7;14,63;11.371;0,0254;1226;5;98,6;60
Noviembre;13;13/11/2017;0:00;24,9;25,2;24,9;79;21;0;---;0;0;---;24,9;26,5;26,5;25,7;1006,7;0;0;0;0;0;0;0;0;0;0,273;26,8;76;22,2;29,1;14,64;11.386;0,0254;1252;5;100;60
Noviembre;13;13/11/2017;1:00;24,7;24,9;24,6;80;21;0;---;0;0;---;24,7;26,3;26,3;25,5;1005,9;0;0;0;0;0;0;0;0;0;0,264;26,6;77;22,2;28,8;14,95;11.384;0,0254;1249;5;100;60
Noviembre;13;13/11/2017;2:00;24,4;24,7;24,3;81;20,9;0;---;0;0;---;24,4;26;26;25,2;1005,4;0;0;0;0;0;0;0;0;0;0,252;26,4;77;22;28,4;14,95;11.392;0,0254;1256;5;100;60
Noviembre;13;13/11/2017;3:00;24,1;24,4;24,1;81;20,6;0;---;0;0;---;24,1;25,6;25,6;24,8;1005,5;0;0;0;0;0;0;0;0;0;0,241;26,2;77;21,8;28,1;14,95;11.405;0,0254;1244;5;100;60
Noviembre;13;13/11/2017;4:00;23,9;24,1;23,9;81;20,5;0;---;0;0;---;23,9;25,4;25,4;24,6;1005,8;0;0;0;0;0;0;0;0;0;0,234;26;78;21,9;27,9;15,25;11.414;0,0254;1240;5;99,7;60
Noviembre;13;13/11/2017;5:00;23,7;23,9;23,7;82;20,4;0;---;0;0;---;23,7;25,1;25,1;24,3;1006,5;0;0;0;0;5;0;0;0;0;0,222;25,8;78;21,6;27,6;15,25;11.435;0;1269;5;100;60
Noviembre;13;13/11/2017;6:00;24,4;24,5;23,7;83;21,4;0;---;0;0;---;24,4;26,2;26,2;26,1;1007,1;0;0;46;3,96;93;0;0;0;0;0,255;25,7;78;21,5;27,4;15,25;11.448;0,0254;1260;5;100;60
Noviembre;13;13/11/2017;7:00;26,5;26,5;24,5;80;22,8;0;WNW;0;0,9;WNW;26,5;28,9;28,9;30,1;1007,7;0;0;143;12,3;179;0,7;0,3;1,3;0;0,34;25,9;78;21,8;27,7;15,25;11.442;0,1016;1247;5;100;60
Noviembre;13;13/11/2017;8:00;27,9;27,9;26,5;80;24,2;0;WNW;0;1,8;WNW;27,9;32,1;32,1;36;1007,9;0;0;217;18,66;373;2,1;0,9;3,2;0;0,4;26,4;77;22;28,4;14,95;11.420;0,1524;1263;5;100;60
Noviembre;13;13/11/2017;9:00;29,9;29,9;27,9;76;25,3;0;NW;0;1,8;W;29,9;36,2;36,2;42,3;1007,9;0;0;470;40,43;615;4,6;1,97;5,4;0;0,484;27,3;76;22,7;29,9;14,63;11.374;0,3048;1243;5;99,9;60
Noviembre;13;13/11/2017;10:00;30,6;30,8;29,9;73;25,2;0;W;0;2,7;W;30,6;37,2;37,2;42,7;1007,8;0;0;471;40,51;643;5,4;2,31;6,5;0;0,512;28,4;75;23,5;32,4;14,29;11.315;0,3048;1268;5;100;60
Noviembre;13;13/11/2017;11:00;32;32;30,6;71;26,1;0;W;0;1,8;NW;32;40,6;40,6;47,4;1006,8;0;0;697;59,95;896;8;3,43;9,5;0;0,569;29,4;74;24,3;34,6;13,85;11.247;0,4572;1269;5;100;60
Noviembre;13;13/11/2017;12:00;32,9;32,9;32;67;25,9;0;ESE;0;2,2;SE;32,9;42;42;49;1005,8;0;0;738;63,48;849;8,1;3,47;8,9;0;0,606;30,6;73;25,2;37,2;13,51;11.174;0,508;1276;5;100;60
Noviembre;13;13/11/2017;13:00;32,8;33,5;32,8;68;26,1;0;W;0;1,8;WNW;32,8;42;42;47,8;1004,8;0;0;537;46,19;828;5,8;2,49;8,1;0;0,602;31,4;72;25,8;38,9;13,18;11.119;0,381;1276;5;100;60
Noviembre;13;13/11/2017;14:00;32,7;32,8;32,1;67;25,7;0;N;0;1,3;N;32,7;41,3;41,3;45,5;1004,4;0;0;345;29,67;439;3,2;1,37;3,6;0;0,597;31,7;71;25,8;39,4;12,85;11.107;0,254;1247;5;100;60
Noviembre;13;13/11/2017;15:00;32,1;32,7;32,1;70;25,9;0;NNW;0;0,9;NNW;32,1;40,6;40,6;43,6;1004,5;0;0;217;18,66;290;2;0,86;2,8;0;0,574;31,8;71;25,9;39,8;12,85;11.102;0,1524;1269;5;100;60
Noviembre;13;13/11/2017;16:00;30,5;32,1;30,5;74;25,3;0;NW;0;0,9;NW;30,5;37,2;37,2;38,7;1004,5;0;0;96;8,26;163;0,7;0,3;1,3;0;0,507;31,6;71;25,7;39;12,85;11.115;0,0762;1269;5;100;60
Noviembre;13;13/11/2017;17:00;28,8;30,5;28,8;78;24,6;0;---;0;0;---;28,8;34;34;33,7;1004,9;0;0;5;0,43;25;0;0;0;0;0,435;30,9;72;25,3;37,5;13,2;11.149;0;1263;5;100;60
Noviembre;13;13/11/2017;18:00;28,2;28,8;28,1;76;23,5;0;---;0;0;---;28,2;32;32;31,4;1005,9;0;0;0;0;0;0;0;0;0;0,41;30,3;73;24,9;36,6;13,52;11.190;0,0254;1258;5;100;60
Noviembre;13;13/11/2017;19:00;27,8;28,2;27,8;76;23,2;0;NW;0;0,4;NW;27,8;31,1;31,1;30,4;1007,1;0;0;0;0;0;0;0;0;0;0,396;29,8;74;24,6;35,4;13,84;11.231;0,0254;1262;5;100;60
Noviembre;13;13/11/2017;20:00;26,9;27,9;26,9;77;22,5;0;ESE;0;1,8;SE;26,9;29,3;29,3;28,6;1008;2,286;2,4;0;0;0;0;0;0;0;0,356;29,4;74;24,3;34,6;13,85;11.261;0,0254;1260;5;100;60
Noviembre;13;13/11/2017;21:00;25,6;26,8;25,6;75;20,8;0;E;0;1,8;ENE;25,6;27;27;26,2;1008,6;1,27;0,61;0;0;0;0;0;0;0;0,301;28,9;75;24,1;33,8;14,27;11.292;0,0254;1273;5;100;60
Noviembre;13;13/11/2017;22:00;25,4;25,6;25,2;76;20,8;0;---;0;0;---;25,4;26,9;26,9;26,1;1007,8;0;0;0;0;0;0;0;0;0;0,294;28,4;75;23,5;32,4;14,29;11.315;0,0254;1246;5;100;60
Noviembre;13;13/11/2017;23:00;25,5;25,5;25,3;78;21,4;0;---;0;0;---;25,5;27,2;27,2;26,5;1007,9;0;0;0;0;0;0;0;0;0;0,299;28,1;76;23,4;31,7;14,6;11.330;0,0254;1270;5;100;60
Noviembre;14;14/11/2017;0:00;25,3;25,6;25,3;79;21,4;0;---;0;0;---;25,3;27,1;27,1;26,3;1007,1;0;0;0;0;0;0;0;0;0;0,292;27,8;76;23,2;31,1;14,61;11.334;0,0254;1271;5;100;60
Noviembre;14;14/11/2017;1:00;25,5;25,6;25,3;80;21,8;0;---;0;0;---;25,5;27,4;27,4;26,7;1006,6;0;0;0;0;0;0;0;0;0;0,299;27,6;77;23,2;30,8;14,92;11.336;0,0254;1271;5;100;60
Noviembre;14;14/11/2017;2:00;25,4;25,5;25,3;81;21,9;0;---;0;0;---;25,4;27,3;27,3;26,6;1006,4;0;0;0;0;0;0;0;0;0;0,294;27,4;77;23;30,3;14,92;11.347;0,0254;1271;5;100;60
Noviembre;14;14/11/2017;3:00;25,4;25,5;25,3;82;22,1;0;E;0;0,9;E;25,4;27,4;27,4;26,7;1007;0;0;0;0;0;0;0;0;0;0,296;27,2;77;22,8;29,8;14,93;11.367;0,0254;1265;5;100;60
Noviembre;14;14/11/2017;4:00;24,3;25,5;24,3;81;20,9;0;WSW;0;2,2;SE;24,3;25,9;25,9;25,2;1007,5;20,066;5,34;0;0;0;0;0;0;0;0,25;27,1;78;22,9;29,7;15,24;11.374;0,0254;1271;5;100;60
Noviembre;14;14/11/2017;5:00;24,3;24,4;24,2;84;21,4;0;E;0;0,9;E;24,3;26;26;25,3;1008;9,652;3,69;0;0;0;0;0;0;0;0,248;26,8;78;22,7;29,3;15,24;11.392;0,0254;1233;5;99,1;60
Noviembre;14;14/11/2017;6:00;24,2;24,4;24,1;85;21,5;0;E;0;0,9;E;24,2;25,9;25,9;25,2;1009,2;3,556;0,89;3;0,26;9;0;0;0;0;0,243;26,6;78;22,5;28,9;15,25;11.419;0;1249;5;100;60
Noviembre;14;14/11/2017;7:00;24,3;24,3;24,1;86;21,8;0;ESE;0;0,9;ESE;24,3;26,1;26,1;25,8;1010;3,048;0,98;27;2,32;47;0;0;0;0;0,25;26,5;78;22,3;28,7;15,25;11.435;0,0254;1256;5;100;60
Noviembre;14;14/11/2017;8:00;24,6;24,6;24,3;86;22,1;0;---;0;0;---;24,6;26,4;26,4;26,9;1010,3;0,508;0,05;51;4,39;60;0;0;0;0;0,259;26,6;80;22,9;29,1;15,95;11.424;0,0254;1263;5;100;60
Noviembre;14;14/11/2017;9:00;25,1;25,1;24,6;87;22,8;0;S;0;0,4;S;25,1;27,3;27,3;27,7;1010,2;0,762;0,09;52;4,47;65;0;0;0;0;0,282;26,6;81;23,1;29,2;16,35;11.419;0,0254;1259;5;100;60
Noviembre;14;14/11/2017;10:00;25,4;25,5;25,1;87;23,1;0;S;0;0,4;S;25,4;27,8;27,8;28;1010,1;1,27;0,13;48;4,13;60;0;0;0;0;0,296;26,4;73;21,2;28,1;13,66;11.462;0,0254;1259;5;100;60
